stage,trial,metric_scope,prediction_horizon_min,test_rows,target_mean,mae,relative_mae,r2,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda
optuna,17,validation,120.0,9948,0.24625713515464295,0.05079278029402998,0.2062591212316892,0.8721716106282182,1200,9,0.008309221030656361,0.7,0.9,7,0.0,8.0
optuna,18,validation,5.0,10033,0.24673761397355856,0.014987662794004533,0.060743323859858166,0.9719120914454937,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,10.0,10226,0.24492056776600468,0.01913862433493631,0.07814216874272974,0.9510587708167262,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,15.0,10050,0.24787172644001382,0.0198455546321772,0.0800638092823383,0.9592956920237335,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,20.0,10014,0.24464012772246985,0.021379796018161357,0.08739284195606498,0.9551435539681888,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,30.0,10182,0.24292622524049884,0.025831512345362385,0.10633480316828284,0.9417313281735405,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,45.0,10105,0.24047493207258544,0.030489685093146677,0.126789452981085,0.9256812918786138,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,60.0,10084,0.24538690556167989,0.03640612999762208,0.1483621545097936,0.9089828107777809,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,90.0,9989,0.23830317805463633,0.04414809464214966,0.18526020090268255,0.8856173467960992,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,18,validation,120.0,9948,0.24625713515464295,0.0507420200009903,0.20605299403457145,0.8721808269654127,1200,7,0.008018894333062779,0.7,1.0,7,0.0,8.0
optuna,19,validation,5.0,10033,0.24673761397355856,0.014325224012975426,0.05805853344480577,0.9722607091169908,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,10.0,10226,0.24492056776600468,0.01864205467214114,0.07611469645926847,0.9516409632268419,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,15.0,10050,0.24787172644001382,0.019444025983053725,0.07844390428191605,0.9596926301829384,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,20.0,10014,0.24464012772246985,0.021160314070570382,0.08649567946013968,0.9552402919468151,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,30.0,10182,0.24292622524049884,0.025626324742699626,0.10549015330612974,0.941414299911503,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,45.0,10105,0.24047493207258544,0.030360586766421508,0.12625260564480545,0.9260915607791711,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,60.0,10084,0.24538690556167989,0.036162759992107316,0.1473703737749671,0.9096345738162561,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,90.0,9989,0.23830317805463633,0.043870136101348066,0.18409379371050544,0.8867778647397555,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,19,validation,120.0,9948,0.24625713515464295,0.050595023998126376,0.2054560732478027,0.8727641020061522,1200,9,0.006153676850674086,0.8,0.75,12,0.0,8.0
optuna,20,validation,5.0,10033,0.24673761397355856,0.015682696769734418,0.06356021895962341,0.9715778110386827,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,10.0,10226,0.24492056776600468,0.02022722311811932,0.08258687011310646,0.9499682942191241,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,15.0,10050,0.24787172644001382,0.02092870154159584,0.08443359733753533,0.9576719912964408,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,20.0,10014,0.24464012772246985,0.02227698745877005,0.09106023474628828,0.9543939002044413,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,30.0,10182,0.24292622524049884,0.02623622536674747,0.10800079464773063,0.9411637664550971,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,45.0,10105,0.24047493207258544,0.030985581846444166,0.12885160868697706,0.9249667534762877,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,60.0,10084,0.24538690556167989,0.03706868189347388,0.15106218405837624,0.9076360116932072,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,90.0,9989,0.23830317805463633,0.04483812742513133,0.18815580971753212,0.8840454645274123,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,20,validation,120.0,9948,0.24625713515464295,0.05110567099141849,0.20752970653754044,0.8719232086808298,1200,5,0.028469452505046143,0.7,0.9,2,0.001,8.0
optuna,21,validation,5.0,10033,0.24673761397355856,0.014132699183131056,0.05727825180576471,0.9711926780680199,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,10.0,10226,0.24492056776600468,0.018556493730414406,0.07576535486453365,0.9499699932207482,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,15.0,10050,0.24787172644001382,0.019534361625995797,0.0788083494093999,0.9577202038684185,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,20.0,10014,0.24464012772246985,0.021123954392067178,0.08634705429859442,0.954047587862328,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,30.0,10182,0.24292622524049884,0.025809629055266545,0.10624472112763789,0.9394564612405012,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,45.0,10105,0.24047493207258544,0.030440024558889302,0.12658294274806667,0.9250049529482942,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,60.0,10084,0.24538690556167989,0.0360046086087346,0.14672587571990292,0.9095775006920446,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,90.0,9989,0.23830317805463633,0.043700068550536916,0.18338013327089453,0.8865737123402297,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,21,validation,120.0,9948,0.24625713515464295,0.050810747198442134,0.20633208116603133,0.872331717473395,1200,10,0.008567527716651112,0.75,0.7,1,1.0,1.0
optuna,22,validation,5.0,10033,0.24673761397355856,0.014123519821298837,0.05724104887717838,0.9710784866319926,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,10.0,10226,0.24492056776600468,0.018562346465196194,0.07578925132547677,0.9496405332260957,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,15.0,10050,0.24787172644001382,0.019619752072976466,0.07915284391148396,0.9574654650981845,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,20.0,10014,0.24464012772246985,0.021114987500150968,0.08631040090080687,0.9541656059271983,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,30.0,10182,0.24292622524049884,0.025850365926909688,0.10641241348610109,0.9393863170744265,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,45.0,10105,0.24047493207258544,0.03042985825155359,0.12654066679336282,0.925106586312573,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,60.0,10084,0.24538690556167989,0.03588186007379686,0.14622565124925818,0.9100564773103675,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,90.0,9989,0.23830317805463633,0.04370556101193619,0.1834031814796684,0.886364772837467,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,22,validation,120.0,9948,0.24625713515464295,0.05083470426127988,0.20642936591200509,0.8723390031701463,1200,10,0.009895208324339195,0.75,0.7,1,1.0,1.0
optuna,23,validation,5.0,10033,0.24673761397355856,0.014294211030366806,0.05793284128904089,0.9713567115367223,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,10.0,10226,0.24492056776600468,0.018718059128073464,0.07642501933915391,0.9498684667740155,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,15.0,10050,0.24787172644001382,0.019635345299017656,0.07921575236120973,0.9582617592024567,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,20.0,10014,0.24464012772246985,0.021195717613695732,0.086640396287485,0.9544362323399407,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,30.0,10182,0.24292622524049884,0.02577593865312843,0.1061060353924738,0.940114798047678,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,45.0,10105,0.24047493207258544,0.030493683009432913,0.1268060780665015,0.9250955055876119,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,60.0,10084,0.24538690556167989,0.03614646017277328,0.14730394879887992,0.9092792670743732,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,90.0,9989,0.23830317805463633,0.043992998983965734,0.1846093675422128,0.8860426448184399,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,23,validation,120.0,9948,0.24625713515464295,0.050670122671339995,0.2057610336428242,0.8732446566622342,1200,9,0.008314268143022588,0.85,0.6,1,1.0,1.0
optuna,24,validation,5.0,10033,0.24673761397355856,0.01505919476850423,0.06103323496561832,0.9711000402161837,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,10.0,10226,0.24492056776600468,0.019266951999997457,0.07866612500427062,0.9497594302647736,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,15.0,10050,0.24787172644001382,0.019947283759874625,0.08047421965531017,0.9582176725751287,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,20.0,10014,0.24464012772246985,0.02173612270058827,0.08884937603223725,0.953337438948009,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,30.0,10182,0.24292622524049884,0.026223863818100917,0.10794990862818162,0.9397197805725306,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,45.0,10105,0.24047493207258544,0.030778053630685066,0.12798861555097543,0.9239483595361822,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,60.0,10084,0.24538690556167989,0.03645753666597082,0.14857164681432822,0.9088016061345682,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,90.0,9989,0.23830317805463633,0.04424439679285999,0.18566431700174799,0.8850787676261267,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,24,validation,120.0,9948,0.24625713515464295,0.0509424624959266,0.20686695012486067,0.8713666838699077,1200,8,0.005246523287242416,0.75,0.7,1,0.0,1.0
optuna,25,validation,5.0,10033,0.24673761397355856,0.014402573980830165,0.058372024228027126,0.9715899657042809,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,10.0,10226,0.24492056776600468,0.01877384755890076,0.07665280106992547,0.9508105213512031,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,15.0,10050,0.24787172644001382,0.01985642657490995,0.08010767044750182,0.9581158294812359,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,20.0,10014,0.24464012772246985,0.021296746379802473,0.08705336519429227,0.9554212859419575,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,30.0,10182,0.24292622524049884,0.02604566320638941,0.10721635006926075,0.9394756852453443,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,45.0,10105,0.24047493207258544,0.03045444236261101,0.1266428982852091,0.9266364333573496,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,60.0,10084,0.24538690556167989,0.03614097232817541,0.14728158475062192,0.9101164288001412,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,90.0,9989,0.23830317805463633,0.04372645902422452,0.18349087654298615,0.8873487626520921,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,25,validation,120.0,9948,0.24625713515464295,0.0506730127166212,0.20577276952726625,0.8732395165972772,1200,10,0.016893720326231928,0.65,0.65,7,1.0,0.5
optuna,26,validation,5.0,10033,0.24673761397355856,0.014052628615969402,0.05695373473732035,0.9724216257917123,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,10.0,10226,0.24492056776600468,0.018452643675351113,0.07534133961742501,0.9518761738357523,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,15.0,10050,0.24787172644001382,0.01917685684016543,0.07736605185104209,0.9601269369034887,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,20.0,10014,0.24464012772246985,0.020968741114268937,0.08571259878533405,0.9555574569754409,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,30.0,10182,0.24292622524049884,0.02547449567270266,0.10486515256836809,0.942061112720383,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,45.0,10105,0.24047493207258544,0.030219063520054993,0.12566409005548074,0.9264891434973395,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,60.0,10084,0.24538690556167989,0.03601300663550812,0.1467600993340534,0.9100221844264116,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,90.0,9989,0.23830317805463633,0.043708771596477555,0.18341665416839864,0.8874590216826449,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,26,validation,120.0,9948,0.24625713515464295,0.05044730887640826,0.20485623226603644,0.873870173163388,1200,9,0.00667356748191079,0.8,0.8,12,1.0,15.0
optuna,27,validation,5.0,10033,0.24673761397355856,0.014972680797007755,0.06068260349884185,0.9719640557177678,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,10.0,10226,0.24492056776600468,0.019213923294148682,0.07844961111026626,0.9511905605253848,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,15.0,10050,0.24787172644001382,0.019854515529970054,0.08009996063336794,0.9597755371099976,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,20.0,10014,0.24464012772246985,0.021525542643399183,0.08798860123151453,0.9551403985882092,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,30.0,10182,0.24292622524049884,0.025859359828336627,0.10644943666636099,0.9418761232070105,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,45.0,10105,0.24047493207258544,0.03060197271546849,0.12725639405204833,0.9253087855036761,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,60.0,10084,0.24538690556167989,0.0365963008167117,0.14913713807566203,0.9086491553753921,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,90.0,9989,0.23830317805463633,0.04424977287907687,0.1856868768612545,0.8862124897770537,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,27,validation,120.0,9948,0.24625713515464295,0.05059274167863922,0.20544680521386038,0.8731073115816469,1200,7,0.00711201132642349,0.9,0.8,12,0.0,15.0
optuna,28,validation,5.0,10033,0.24673761397355856,0.042178754366303986,0.17094578198694926,0.9437325844815659,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,10.0,10226,0.24492056776600468,0.044438833887984225,0.1814418212946524,0.9262208476733028,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,15.0,10050,0.24787172644001382,0.04481512157856753,0.18079965077990856,0.9330007878951893,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,20.0,10014,0.24464012772246985,0.04580909177303515,0.18725093139667967,0.9296929247905288,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,30.0,10182,0.24292622524049884,0.049297772305196656,0.20293310142365847,0.9161588434023121,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,45.0,10105,0.24047493207258544,0.052569578705117886,0.21860731283729057,0.9002181528163248,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,60.0,10084,0.24538690556167989,0.05714335420367276,0.23287042995580437,0.8843005707639309,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,90.0,9989,0.23830317805463633,0.06337421002370523,0.2659394244804208,0.8626496327816444,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,28,validation,120.0,9948,0.24625713515464295,0.06923272942171178,0.2811399936827636,0.8470674012817614,300,9,0.006257012054484982,0.8,0.85,12,1.0,15.0
optuna,29,validation,5.0,10033,0.24673761397355856,0.015015533568539397,0.06085628099714268,0.9720859159360096,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,10.0,10226,0.24492056776600468,0.019163769198461966,0.07824483412422469,0.9518968897092304,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,15.0,10050,0.24787172644001382,0.019901983365051053,0.0802914622449585,0.9600966950055139,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,20.0,10014,0.24464012772246985,0.021678970843181038,0.08861575999410277,0.9549641693560256,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,30.0,10182,0.24292622524049884,0.026138206766126295,0.10759730342102533,0.9420644657007173,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,45.0,10105,0.24047493207258544,0.030870642466996157,0.1283736404494673,0.9252297144433838,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,60.0,10084,0.24538690556167989,0.0366827040849368,0.14948924842167796,0.9085655854290722,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,90.0,9989,0.23830317805463633,0.04436914972250466,0.18618782210421062,0.8857585774892073,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,29,validation,120.0,9948,0.24625713515464295,0.050739960521950164,0.2060446309102346,0.8720278495928054,500,8,0.0105816323583603,0.9,0.95,12,0.001,15.0
optuna,30,validation,5.0,10033,0.24673761397355856,0.017936065667393,0.07269287150241756,0.9710858378345892,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,10.0,10226,0.24492056776600468,0.021766356133304136,0.0888710831100945,0.9513079328247247,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,15.0,10050,0.24787172644001382,0.02228036357092018,0.0898866679589297,0.9596202229259878,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,20.0,10014,0.24464012772246985,0.023979258525442682,0.09801850067968315,0.9546338722874872,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,30.0,10182,0.24292622524049884,0.028491905374807294,0.11728624748768927,0.9406828496508797,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,45.0,10105,0.24047493207258544,0.03298340222584131,0.13715942007579207,0.9243710276484164,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,60.0,10084,0.24538690556167989,0.038613637610679756,0.1573581830794713,0.9079192869938801,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,90.0,9989,0.23830317805463633,0.04619849599040723,0.19386437213109758,0.885291211840698,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,30,validation,120.0,9948,0.24625713515464295,0.052730536018420336,0.2141279520096218,0.8701652031043831,500,9,0.007401534480876443,0.85,0.9,12,0.5,3.0
optuna,31,validation,5.0,10033,0.24673761397355856,0.01639957455638192,0.06646564458607178,0.9682524968310183,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,10.0,10226,0.24492056776600468,0.02079978357011726,0.08492460947579226,0.9456203922616676,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,15.0,10050,0.24787172644001382,0.02148012273973762,0.08665822055722,0.9544313570537888,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,20.0,10014,0.24464012772246985,0.02261742326506839,0.09245181269168791,0.9532857820564197,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,30.0,10182,0.24292622524049884,0.026926147569128134,0.1108408429039353,0.9370003342581086,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,45.0,10105,0.24047493207258544,0.031623551411303734,0.1315045653147681,0.9235597975555665,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,60.0,10084,0.24538690556167989,0.03708915011865573,0.15114559610978545,0.9057684018333771,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,90.0,9989,0.23830317805463633,0.04489660735703729,0.18840121111076302,0.8810522780093476,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,31,validation,120.0,9948,0.24625713515464295,0.05210857273814653,0.21160228598218575,0.8683572523531592,1200,7,0.07678534505974526,0.65,0.95,7,0.01,8.0
optuna,32,validation,5.0,10033,0.24673761397355856,0.014120756067957362,0.05722984769347166,0.9710855587351211,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,10.0,10226,0.24492056776600468,0.018507663239251917,0.0755659820980572,0.9500336340825469,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,15.0,10050,0.24787172644001382,0.01950834431176442,0.07870338659413637,0.9576730872400427,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,20.0,10014,0.24464012772246985,0.02113451750902967,0.08639023248469509,0.954195345321788,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,30.0,10182,0.24292622524049884,0.025810319406446205,0.1062475629417688,0.9395519203997831,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,45.0,10105,0.24047493207258544,0.030392569360879335,0.12638560326822582,0.9250500799652992,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,60.0,10084,0.24538690556167989,0.03598377952672222,0.14664099310579318,0.9093159092785437,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,90.0,9989,0.23830317805463633,0.043671531229120465,0.1832603811062385,0.8860574741838385,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,32,validation,120.0,9948,0.24625713515464295,0.05078329800514998,0.20622061559052662,0.8721078964042628,1200,10,0.008388620354541645,0.75,0.75,1,1.0,1.0
optuna,33,validation,5.0,10033,0.24673761397355856,0.01442435382652805,0.058460295510816704,0.9722591200298468,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,10.0,10226,0.24492056776600468,0.018654216570650813,0.07616435296064197,0.9520670310285796,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,15.0,10050,0.24787172644001382,0.01941561560672319,0.07832928702911933,0.9600463255760922,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,20.0,10014,0.24464012772246985,0.021157758172440626,0.08648523187677079,0.9553726632583968,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,30.0,10182,0.24292622524049884,0.025713233334011352,0.10584791044505405,0.9416323956932644,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,45.0,10105,0.24047493207258544,0.030385480658013,0.1263561253396732,0.9261291104578114,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,60.0,10084,0.24538690556167989,0.03621582737367111,0.14758663381313955,0.9095107900116428,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,90.0,9989,0.23830317805463633,0.04388565416911479,0.18415891272357696,0.8867429686094426,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,33,validation,120.0,9948,0.24625713515464295,0.05065119527682992,0.20568417335409314,0.8727536062046558,1200,9,0.005145537723438116,0.7,0.75,12,1.0,1.0
optuna,34,validation,5.0,10033,0.24673761397355856,0.014189048689225266,0.05750663006227265,0.971482465424578,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,10.0,10226,0.24492056776600468,0.01858239178726423,0.07587109550153301,0.9507166404483308,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,15.0,10050,0.24787172644001382,0.01969051342216656,0.07943831958959531,0.9579501347765756,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,20.0,10014,0.24464012772246985,0.021098327123793927,0.08624229933254762,0.9553896813343181,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,30.0,10182,0.24292622524049884,0.025705230225443854,0.105814965839919,0.9406350849283436,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,45.0,10105,0.24047493207258544,0.030293561265029256,0.1259738842794865,0.9265357997587302,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,60.0,10084,0.24538690556167989,0.03599383266384946,0.14668196162081734,0.9098433797839935,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,90.0,9989,0.23830317805463633,0.04370048679378523,0.1833818883597344,0.8870236301411079,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,34,validation,120.0,9948,0.24625713515464295,0.0507057103303799,0.20590554786783358,0.8726328930299023,1200,10,0.01414795300198177,0.8,0.8,7,0.05,15.0
optuna,35,validation,5.0,10033,0.24673761397355856,0.01409967771048682,0.057144419464143,0.9716807626629685,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,10.0,10226,0.24492056776600468,0.018536266722471134,0.07568276887297007,0.9510478803030312,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,15.0,10050,0.24787172644001382,0.01943168194820219,0.07839410418963114,0.9585415889118243,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,20.0,10014,0.24464012772246985,0.020911656414427545,0.08547925726294019,0.9556618325046584,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,30.0,10182,0.24292622524049884,0.025564690326439432,0.10523643670472461,0.9411156510218278,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,45.0,10105,0.24047493207258544,0.03027498321495483,0.12589662861747505,0.9265360185165888,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,60.0,10084,0.24538690556167989,0.03582662473722175,0.146000556367163,0.9107392672256633,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,90.0,9989,0.23830317805463633,0.043581285034996975,0.18288167783060363,0.8870578941053858,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,35,validation,120.0,9948,0.24625713515464295,0.050688832346280216,0.20583700981678754,0.8728510124313081,1200,10,0.01237560546108492,0.75,0.85,7,0.05,15.0
optuna,36,validation,5.0,10033,0.24673761397355856,0.014149166566092122,0.05734499227024383,0.9718970498285949,1200,10,0.01261692307152425,0.7,0.85,7,0.05,15.0
optuna,36,validation,10.0,10226,0.24492056776600468,0.018485337816336274,0.07547482836964935,0.9512478512615196,1200,10,0.01261692307152425,0.7,0.85,7,0.05,15.0
optuna,36,validation,15.0,10050,0.24787172644001382,0.019379570288435056,0.07818386778826511,0.9588618659930811,1200,10,0.01261692307152425,0.7,0.85,7,0.05,15.0
