stage,trial,metric_scope,prediction_horizon_min,test_rows,target_mean,mae,relative_mae,r2,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda
stage1,78,validation,20.0,10014,0.24464012772246985,0.021689695072403946,0.08865959674861541,0.9543259283543968,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,30.0,10182,0.24292622524049884,0.0266684869594222,0.10978018916245125,0.9372096804330127,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,45.0,10105,0.24047493207258544,0.03111431870956801,0.1293869528994249,0.9231959307555432,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,60.0,10084,0.24538690556167989,0.03669271526089817,0.1495300459366817,0.9067729320686652,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,90.0,9989,0.23830317805463633,0.04462966666070607,0.18728103848650193,0.8830700112955366,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,78,validation,120.0,9948,0.24625713515464295,0.05223903221655003,0.2121320553158604,0.8665993941140884,800,8,0.06,0.85,0.85,3,0.1,5.0
stage1,79,validation,5.0,10033,0.24673761397355856,0.015310665143651047,0.06205241631821811,0.9710781473272287,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,10.0,10226,0.24492056776600468,0.02012822199384557,0.08218265283900504,0.9493547853527778,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,15.0,10050,0.24787172644001382,0.020909244295687378,0.08435510009951666,0.9568928928313045,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,20.0,10014,0.24464012772246985,0.022362477956507733,0.09140968885479278,0.9537949946754077,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,30.0,10182,0.24292622524049884,0.02663589420217456,0.10964602185624388,0.9393820930730001,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,45.0,10105,0.24047493207258544,0.03117912548523241,0.1296564478322474,0.9237837997238574,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,60.0,10084,0.24538690556167989,0.03722161258382584,0.15168540676050826,0.9072987801697621,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,90.0,9989,0.23830317805463633,0.04509688638646689,0.1892416490397263,0.8832417145049679,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,79,validation,120.0,9948,0.24625713515464295,0.051594675481340974,0.2095154540352339,0.8719530385339327,1200,5,0.06,1.0,0.7,3,1.0,5.0
stage1,80,validation,5.0,10033,0.24673761397355856,0.014589121910951302,0.059128082159839376,0.9711174442835377,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,10.0,10226,0.24492056776600468,0.019064401512958993,0.07783912019660587,0.9492683973549638,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,15.0,10050,0.24787172644001382,0.020257604997501732,0.08172616251335213,0.9557304480207353,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,20.0,10014,0.24464012772246985,0.021338346178722344,0.08722341006512828,0.9538959055046725,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,30.0,10182,0.24292622524049884,0.025741957049235622,0.10596615093224655,0.939591503943309,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,45.0,10105,0.24047493207258544,0.03070535696540776,0.12768631100450667,0.9240994520680695,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,60.0,10084,0.24538690556167989,0.036601032278156975,0.1491564197135084,0.9075124460579292,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,90.0,9989,0.23830317805463633,0.04459153522276784,0.18712102619355012,0.8831807423816211,500,8,0.04,0.85,1.0,1,0.01,10.0
stage1,80,validation,120.0,9948,0.24625713515464295,0.05178136801247992,0.21027357432694324,0.8690565330802714,500,8,0.04,0.85,1.0,1,0.01,10.0
stage2,1,validation,5.0,10033,0.24673761397355856,0.014934465543976793,0.06052772134522316,0.971897312116229,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,10.0,10226,0.24492056776600468,0.019056911946387787,0.0778085406228301,0.9513423502577478,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,15.0,10050,0.24787172644001382,0.019715231064549966,0.07953803908055301,0.9594191557425379,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,20.0,10014,0.24464012772246985,0.02127443057184932,0.08696214627546277,0.9552115735247374,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,30.0,10182,0.24292622524049884,0.02563623856164731,0.10553096330487677,0.9419580338387405,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,45.0,10105,0.24047493207258544,0.03037320618187921,0.1263050826965669,0.9260190563564176,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,60.0,10084,0.24538690556167989,0.0362983489306485,0.14792292542082947,0.9095015736242483,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,90.0,9989,0.23830317805463633,0.04399229548569948,0.1846064154277173,0.8858031904770468,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,1,validation,120.0,9948,0.24625713515464295,0.05070743240035009,0.20591254084275432,0.8720306694081597,500,8,0.015,0.6,1.0,7,0.001,3.0
stage2,2,validation,5.0,10033,0.24673761397355856,0.014319734931270093,0.058036286809536285,0.9707101702783273,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,10.0,10226,0.24492056776600468,0.0188146305357584,0.0768193161863554,0.9487211114241786,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,15.0,10050,0.24787172644001382,0.019781174772827245,0.0798040787343061,0.9567781425456174,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,20.0,10014,0.24464012772246985,0.021288077201907573,0.08701792874330769,0.9531315765606784,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,30.0,10182,0.24292622524049884,0.025833893199777858,0.1063446038985791,0.9392803754733267,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,45.0,10105,0.24047493207258544,0.03045414665883467,0.12664166861950638,0.9241903171108532,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,60.0,10084,0.24538690556167989,0.03617178947195453,0.147407170684837,0.908394575734743,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,90.0,9989,0.23830317805463633,0.04401576019114654,0.18470488119573017,0.8852059711490383,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,2,validation,120.0,9948,0.24625713515464295,0.05107054588365664,0.2073870706389307,0.8710405007902253,300,9,0.03,0.9,0.8,2,1.0,2.0
stage2,3,validation,5.0,10033,0.24673761397355856,0.014309558780696365,0.057995044007476855,0.9719584713858499,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,10.0,10226,0.24492056776600468,0.01863487461891804,0.07608538061499867,0.9514066690430274,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,15.0,10050,0.24787172644001382,0.019386993886667175,0.07821381714287177,0.9593664333583674,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,20.0,10014,0.24464012772246985,0.02114833348963495,0.08644670719607585,0.9552734619667279,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,30.0,10182,0.24292622524049884,0.025558637440014707,0.10521152014242785,0.941533940698886,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,45.0,10105,0.24047493207258544,0.030313498191382342,0.12605679074371234,0.9263193205578273,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,60.0,10084,0.24538690556167989,0.0361277420074694,0.14722766858636804,0.909778369393033,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,90.0,9989,0.23830317805463633,0.043775945313769375,0.18369853759874222,0.8866790642277914,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,3,validation,120.0,9948,0.24625713515464295,0.050449578840530696,0.2048654501273626,0.8727731338194147,500,9,0.015,0.75,0.9,7,0.01,15.0
stage2,4,validation,5.0,10033,0.24673761397355856,0.014809515304113747,0.0600213119743502,0.9708973959118448,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,10.0,10226,0.24492056776600468,0.019119195660702804,0.0780628423128969,0.9493964528385128,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,15.0,10050,0.24787172644001382,0.019935898341471497,0.08042828695226796,0.9567488395091779,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,20.0,10014,0.24464012772246985,0.02141107194232358,0.08752068657605186,0.9537811411554616,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,30.0,10182,0.24292622524049884,0.025937277106079005,0.10677018127787932,0.939176358198893,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,45.0,10105,0.24047493207258544,0.030491675721933512,0.12679773088668486,0.9245510922764337,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,60.0,10084,0.24538690556167989,0.036320845494334814,0.14801460335138092,0.909024243771392,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,90.0,9989,0.23830317805463633,0.044233519712282905,0.18561867312630376,0.8841886892803792,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,4,validation,120.0,9948,0.24625713515464295,0.051143854094399796,0.20768476033103694,0.8712494112293737,1000,8,0.0125,0.6,0.8,1,0.05,1.0
stage2,5,validation,5.0,10033,0.24673761397355856,0.01650981465727812,0.06691243540616948,0.9713685553409062,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,10.0,10226,0.24492056776600468,0.02038298332334469,0.08322283224011813,0.951337026082229,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,15.0,10050,0.24787172644001382,0.020910775245095825,0.08436127647723604,0.9600008883052072,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,20.0,10014,0.24464012772246985,0.022629734639740263,0.09250213712041712,0.9547796890902985,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,30.0,10182,0.24292622524049884,0.027097064284496437,0.11154441747765247,0.9414744034483314,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,45.0,10105,0.24047493207258544,0.03152365723234186,0.13108916160469772,0.9247496558378427,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,60.0,10084,0.24538690556167989,0.037454261423268645,0.15263349663070847,0.907938862156244,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,90.0,9989,0.23830317805463633,0.04513174421681964,0.1893879241781332,0.8857259447856568,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,5,validation,120.0,9948,0.24625713515464295,0.05141905252369006,0.2088022850237426,0.8705765267560552,300,7,0.015,0.85,0.9,10,0.001,8.0
stage2,6,validation,5.0,10033,0.24673761397355856,0.014572058556466467,0.059058926289317484,0.9711382849679658,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,10.0,10226,0.24492056776600468,0.019064046905348558,0.07783767234919285,0.9494181144773807,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,15.0,10050,0.24787172644001382,0.020014565196140404,0.0807456561649601,0.956921688851904,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,20.0,10014,0.24464012772246985,0.02133801917231003,0.08722207338166854,0.9539130454832452,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,30.0,10182,0.24292622524049884,0.025962610196724276,0.106874464340032,0.9402293438620618,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,45.0,10105,0.24047493207258544,0.030563830121641843,0.12709778045562103,0.9243583729652105,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,60.0,10084,0.24538690556167989,0.03640587525468134,0.14836111638210642,0.9078956430096924,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,90.0,9989,0.23830317805463633,0.044120758728314516,0.1851454902468772,0.8838613266163848,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,6,validation,120.0,9948,0.24625713515464295,0.05039904526877768,0.20466024359914856,0.8720228969383218,300,8,0.025,1.0,1.0,3,0.001,8.0
stage2,7,validation,5.0,10033,0.24673761397355856,0.01497028820740313,0.06067290660031838,0.9708143486028158,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,10.0,10226,0.24492056776600468,0.019353487178522543,0.07901944436537776,0.9489381859056192,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,15.0,10050,0.24787172644001382,0.02019536978991921,0.0814750842299337,0.9567318263929524,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,20.0,10014,0.24464012772246985,0.02147083448360534,0.08776497414178416,0.9541090798593262,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,30.0,10182,0.24292622524049884,0.02592560558005069,0.106722135719946,0.9394584927287016,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,45.0,10105,0.24047493207258544,0.030768326814823097,0.12794816719414198,0.9239379958530978,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,60.0,10084,0.24538690556167989,0.03684490039086064,0.15015023033329458,0.9064963124826103,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,90.0,9989,0.23830317805463633,0.044811223986006295,0.1880429138705499,0.8821217758146974,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,7,validation,120.0,9948,0.24625713515464295,0.05140425973989326,0.2087422145458354,0.8694823084197212,800,7,0.025,1.0,1.0,5,0.001,3.0
stage2,8,validation,5.0,10033,0.24673761397355856,0.015279359790603159,0.06192553921770744,0.9712867708968446,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,10.0,10226,0.24492056776600468,0.0193481188358761,0.07899752565640444,0.9506590165627735,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,15.0,10050,0.24787172644001382,0.020017927417629967,0.08075922052559877,0.959238862566435,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,20.0,10014,0.24464012772246985,0.02173684533349482,0.08885232989313192,0.9543736650055166,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,30.0,10182,0.24292622524049884,0.026170128016779568,0.10772870648638672,0.9414252184644127,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,45.0,10105,0.24047493207258544,0.030758777077978913,0.1279084552093547,0.9250239166549803,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,60.0,10084,0.24538690556167989,0.03668232267365684,0.1494876940955452,0.908150299338439,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,90.0,9989,0.23830317805463633,0.04439243627751891,0.18628554029330213,0.885276865122053,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,8,validation,120.0,9948,0.24625713515464295,0.05070847169402201,0.2059167612023848,0.8721469543856926,300,7,0.02,0.95,1.0,7,0.001,10.0
stage2,9,validation,5.0,10033,0.24673761397355856,0.015275817118361557,0.06191118116266853,0.9710269620790826,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,10.0,10226,0.24492056776600468,0.01944823256708564,0.07940628565611664,0.9492259391696276,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,15.0,10050,0.24787172644001382,0.02019987350874799,0.08149325378437809,0.9575351938297212,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,20.0,10014,0.24464012772246985,0.021721545639356896,0.08878979029964675,0.9533025241600044,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,30.0,10182,0.24292622524049884,0.02620046135888664,0.10785357296417042,0.9395720570491589,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,45.0,10105,0.24047493207258544,0.030777888213627196,0.12798792767446188,0.9238558269251804,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,60.0,10084,0.24538690556167989,0.036664638280827326,0.14941562670959796,0.9075697975544033,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,90.0,9989,0.23830317805463633,0.044347103130914535,0.18609530721720788,0.8848744392127696,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,9,validation,120.0,9948,0.24625713515464295,0.05077599396603314,0.2061909553773829,0.8716841937052144,1000,7,0.0075,0.8,0.8,2,0.05,0.5
stage2,10,validation,5.0,10033,0.24673761397355856,0.015226985496869915,0.06171327205304702,0.9714372640845861,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,10.0,10226,0.24492056776600468,0.019301746266459138,0.0788081884772531,0.9502112142765897,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,15.0,10050,0.24787172644001382,0.020116054735877686,0.08115509995750109,0.9581702501872467,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,20.0,10014,0.24464012772246985,0.0215824397326826,0.088221175870079,0.9544805355349452,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,30.0,10182,0.24292622524049884,0.02601795331871294,0.10710228297893719,0.9404778600849213,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,45.0,10105,0.24047493207258544,0.03067708307959694,0.12756873581458092,0.9246558182353914,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,60.0,10084,0.24538690556167989,0.036536284708131486,0.14889256060547132,0.9087510157397587,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,90.0,9989,0.23830317805463633,0.044161952318613515,0.185318352357384,0.8852002277614992,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,10,validation,120.0,9948,0.24625713515464295,0.050693993341462074,0.20585796756560004,0.8722368775677337,500,7,0.02,0.6,0.9,3,0.01,5.0
stage2,11,validation,5.0,10033,0.24673761397355856,0.014618895969935682,0.05924875309648696,0.9707014359837631,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,10.0,10226,0.24492056776600468,0.019115075715557192,0.07804602075649113,0.9483865263125056,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,15.0,10050,0.24787172644001382,0.02037236056257798,0.08218912602566712,0.957143565929168,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,20.0,10014,0.24464012772246985,0.02128890624079565,0.08702131755321306,0.9534885203392199,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,30.0,10182,0.24292622524049884,0.02584723754865803,0.1063995355917998,0.9388295921585547,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,45.0,10105,0.24047493207258544,0.030633504061689753,0.1273875151878337,0.9241960144992576,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,60.0,10084,0.24538690556167989,0.03622429564634224,0.14762114369316656,0.9085735320646459,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,90.0,9989,0.23830317805463633,0.043962080343559085,0.18447962256499909,0.8850876984569416,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,11,validation,120.0,9948,0.24625713515464295,0.050722985928708074,0.20597570054916534,0.8728293787617933,300,9,0.05,1.0,0.6,2,1.0,5.0
stage2,12,validation,5.0,10033,0.24673761397355856,0.014924743853899894,0.06048832042081469,0.9714383662795549,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,10.0,10226,0.24492056776600468,0.01897970359166701,0.07749330227667968,0.9508079341380169,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,15.0,10050,0.24787172644001382,0.01981789315371984,0.07995221334174983,0.9585415624220737,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,20.0,10014,0.24464012772246985,0.0214739113078601,0.08777755108197546,0.9544250184227004,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,30.0,10182,0.24292622524049884,0.02592913670424267,0.10673667150828456,0.9402666837769992,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,45.0,10105,0.24047493207258544,0.0306432153393056,0.12742789892984016,0.9245428750514612,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,60.0,10084,0.24538690556167989,0.036545380271467136,0.14892962681858007,0.9081469942048085,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,90.0,9989,0.23830317805463633,0.04411782307027273,0.185133171241878,0.8852578848701655,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,12,validation,120.0,9948,0.24625713515464295,0.05078317092033485,0.20622009952501222,0.8714929256572396,500,8,0.015,0.6,0.9,3,0.05,3.0
stage2,13,validation,5.0,10033,0.24673761397355856,0.014613484018053676,0.05922681905977951,0.9708701666598729,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,10.0,10226,0.24492056776600468,0.01906904679073373,0.07785808666323263,0.9492156027163876,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,15.0,10050,0.24787172644001382,0.02024538278655805,0.08167685390071115,0.9570486114576895,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,20.0,10014,0.24464012772246985,0.021440735971498873,0.08764194235469888,0.954545806046998,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,30.0,10182,0.24292622524049884,0.026003828819707885,0.10704413981637385,0.9391869034662514,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,45.0,10105,0.24047493207258544,0.030730394241812498,0.12779042695617343,0.9253017002797239,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,60.0,10084,0.24538690556167989,0.03639845283535081,0.14833086856055477,0.90816668061029,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,90.0,9989,0.23830317805463633,0.04433882838346869,0.1860605836037278,0.8842599722614944,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,13,validation,120.0,9948,0.24625713515464295,0.05232374338225295,0.21247605008234594,0.8645451093677,800,9,0.025,1.0,1.0,7,0.0,5.0
stage2,14,validation,5.0,10033,0.24673761397355856,0.015089747132884516,0.061157060287133996,0.9716406092973562,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,10.0,10226,0.24492056776600468,0.019362078784654808,0.079054523518634,0.9500370583320618,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,15.0,10050,0.24787172644001382,0.020001379362401164,0.08069245996574602,0.9586704096831881,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,20.0,10014,0.24464012772246985,0.021572398109812214,0.088180129362444,0.9543540494321099,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,30.0,10182,0.24292622524049884,0.02601429816123182,0.10708723661052842,0.9409688154136286,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,45.0,10105,0.24047493207258544,0.03067853884796751,0.1275747895365137,0.9247755009332691,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,60.0,10084,0.24538690556167989,0.036628569423823684,0.149268639009007,0.9083483012661662,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,90.0,9989,0.23830317805463633,0.04432328941804575,0.18599537689708714,0.8854520798666098,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,14,validation,120.0,9948,0.24625713515464295,0.05070137084872731,0.20588792611791004,0.872402211271389,500,7,0.015,0.9,0.9,7,0.001,3.0
stage2,15,validation,5.0,10033,0.24673761397355856,0.014983424541033302,0.06072614669378698,0.9717547682705968,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,10.0,10226,0.24492056776600468,0.019237781623112835,0.07854702362723767,0.9509355188851133,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,15.0,10050,0.24787172644001382,0.019845465900970326,0.08006345131005906,0.9594832255760848,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,20.0,10014,0.24464012772246985,0.02147764452373906,0.08779281111275503,0.955091665643373,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,30.0,10182,0.24292622524049884,0.025861785984908126,0.10645942388189977,0.9420405326182548,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,45.0,10105,0.24047493207258544,0.030525878975465603,0.1269399629823021,0.9256130012083241,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,60.0,10084,0.24538690556167989,0.03659909688303581,0.14914853259697,0.9084693786533126,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,90.0,9989,0.23830317805463633,0.04412229537949696,0.18515193855023174,0.886955556024982,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,15,validation,120.0,9948,0.24625713515464295,0.050491399096531775,0.2050352736574496,0.87293724371896,300,7,0.025,0.95,0.9,12,0.05,10.0
stage2,16,validation,5.0,10033,0.24673761397355856,0.014600626352984621,0.05917470837887443,0.970820977713755,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,10.0,10226,0.24492056776600468,0.01909728911344425,0.07797339883553454,0.9486359631281737,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,15.0,10050,0.24787172644001382,0.02006021858451462,0.08092983767299208,0.9566543553946414,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,20.0,10014,0.24464012772246985,0.021648399296445357,0.08849079461323786,0.9532736490974265,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,30.0,10182,0.24292622524049884,0.026161771704349704,0.10769430792599419,0.9383725902876097,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,45.0,10105,0.24047493207258544,0.03063130384230781,0.12737836571282196,0.9245186961743573,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,60.0,10084,0.24538690556167989,0.03644359851894583,0.14851484611832905,0.9079544056106204,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,90.0,9989,0.23830317805463633,0.04417173810998297,0.18535941681757853,0.8847421437159882,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,16,validation,120.0,9948,0.24625713515464295,0.051444449977773,0.20890541890478523,0.8709968407668629,500,8,0.04,1.0,0.7,2,0.5,2.0
stage2,17,validation,5.0,10033,0.24673761397355856,0.01498528142649618,0.06073367244323788,0.9709212449800174,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,10.0,10226,0.24492056776600468,0.019217670958462336,0.07846491266026608,0.9498132164947481,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,15.0,10050,0.24787172644001382,0.020092442471509556,0.08105983994254394,0.9577025644100727,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,20.0,10014,0.24464012772246985,0.02128538190501105,0.08700691134840353,0.9547060213935727,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,30.0,10182,0.24292622524049884,0.02573743701115745,0.10594754430353161,0.940608003179118,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,45.0,10105,0.24047493207258544,0.030476460593582423,0.12673445972482217,0.9252479877373025,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,60.0,10084,0.24538690556167989,0.036534571826703326,0.14888558027608398,0.9082985396190318,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,90.0,9989,0.23830317805463633,0.044263869410870474,0.18574603063296954,0.8845955736388482,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,17,validation,120.0,9948,0.24625713515464295,0.05113957168386852,0.20766737033529697,0.8711727071300674,500,7,0.025,0.9,1.0,5,0.001,8.0
stage2,18,validation,5.0,10033,0.24673761397355856,0.014636332287461935,0.05931942054457261,0.9720026295237113,500,8,0.015,0.95,0.9,10,0.05,15.0
